Freq.	I(V1)	I(V1)/(2*pi*freq)	I(V2)	I(V2)/(2*pi*freq)
3.76703798983897e+002	(-1.93764071888636e+001dB,9.00061572789703e+001°)	(-8.68600045560256e+001dB,9.00061572789703e+001°)	(-7.43194608893215e+001dB,-8.99938484111292e+001°)	(-1.41803058256484e+002dB,-8.99938484111292e+001°)
3.77572190925404e+002	(-1.96243868311941e+001dB,9.00059840134915e+001°)	(-8.71279841983561e+001dB,9.00059840134915e+001°)	(-7.45671887124964e+001dB,-8.99940216898435e+001°)	(-1.42070786079658e+002dB,-8.99940216898435e+001°)
3.78442584717082e+002	(-1.98655292037379e+001dB,9.00058202035498e+001°)	(-8.73891265708999e+001dB,9.00058202035498e+001°)	(-7.48080780886103e+001dB,-8.99941855130521e+001°)	(-1.42331675455772e+002dB,-8.99941855130521e+001°)
3.79314984973670e+002	(-2.01002037034710e+001dB,9.00056650948996e+001°)	(-8.76438010706330e+001dB,9.00056650948996e+001°)	(-7.50424984090655e+001dB,-8.99943406350005e+001°)	(-1.42586095776228e+002dB,-8.99943406350005e+001°)
3.80189396320549e+002	(-2.03287506409154e+001dB,9.00055180114374e+001°)	(-8.78923480080774e+001dB,9.00055180114374e+001°)	(-7.52707899787833e+001dB,-8.99944877317925e+001°)	(-1.42834387345945e+002dB,-8.99944877317925e+001°)
3.81065823393761e+002	(-2.05514842158949e+001dB,9.00053783453370e+001°)	(-8.81350815830570e+001dB,9.00053783453370e+001°)	(-7.54932669919598e+001dB,-8.99946274112543e+001°)	(-1.43076864359122e+002dB,-8.99946274112543e+001°)
3.81944270840035e+002	(-2.07686951222111e+001dB,9.00052455486434e+001°)	(-8.83722924893731e+001dB,9.00052455486434e+001°)	(-7.57102201367412e+001dB,-8.99947602213409e+001°)	(-1.43313817503903e+002dB,-8.99947602213409e+001°)
3.82824743316811e+002	(-2.09806528354166e+001dB,9.00051191260780e+001°)	(-8.86042502025786e+001dB,9.00051191260780e+001°)	(-7.59219188829975e+001dB,-8.99948866573310e+001°)	(-1.43545516250160e+002dB,-8.99948866573310e+001°)
3.83707245492267e+002	(-2.11876076288610e+001dB,9.00049986288575e+001°)	(-8.88312049960230e+001dB,9.00049986288575e+001°)	(-7.61286134983683e+001dB,-8.99950071680080e+001°)	(-1.43772210865530e+002dB,-8.99950071680080e+001°)
3.84591782045341e+002	(-2.13897923558372e+001dB,9.00048836493628e+001°)	(-8.90533897229993e+001dB,9.00048836493628e+001°)	(-7.63305368304084e+001dB,-8.99951221609912e+001°)	(-1.43994134197570e+002dB,-8.99951221609912e+001°)
3.85478357665760e+002	(-2.15874240296585e+001dB,9.00047738165250e+001°)	(-8.92710213968206e+001dB,9.00047738165250e+001°)	(-7.65279058866652e+001dB,-8.99952320073494e+001°)	(-1.44211503253827e+002dB,-8.99952320073494e+001°)
3.86366977054057e+002	(-2.17807052285498e+001dB,9.00046687918189e+001°)	(-8.94843025957118e+001dB,9.00046687918189e+001°)	(-7.67209232395698e+001dB,-8.99953370456079e+001°)	(-1.44424520606732e+002dB,-8.99953370456079e+001°)
3.87257644921605e+002	(-2.19698253481559e+001dB,9.00045682657716e+001°)	(-8.96934227153180e+001dB,9.00045682657716e+001°)	(-7.69097782789452e+001dB,-8.99954375852399e+001°)	(-1.44633375646107e+002dB,-8.99954375852399e+001°)
3.88150365990636e+002	(-2.21549617210836e+001dB,9.00044719549112e+001°)	(-8.98985590882456e+001dB,9.00044719549112e+001°)	(-7.70946483315475e+001dB,-8.99955339097171e+001°)	(-1.44838245698710e+002dB,-8.99955339097171e+001°)
3.89045144994268e+002	(-2.23362806200599e+001dB,9.00043795990927e+001°)	(-9.00998779872219e+001dB,9.00043795990927e+001°)	(-7.72756996642253e+001dB,-8.99956262791846e+001°)	(-1.45039297031387e+002dB,-8.99956262791846e+001°)
3.89941986676531e+002	(-2.25139381589339e+001dB,9.00042909591467e+001°)	(-9.02975355260959e+001dB,9.00042909591467e+001°)	(-7.74530883849204e+001dB,-8.99957149328120e+001°)	(-1.45236685752082e+002dB,-8.99957149328120e+001°)
3.90840895792390e+002	(-2.26880811037559e+001dB,9.00042058148072e+001°)	(-9.04916784709179e+001dB,9.00042058148072e+001°)	(-7.76269612537467e+001dB,-8.99958000908655e+001°)	(-1.45430558620909e+002dB,-8.99958000908655e+001°)
3.91741877107771e+002	(-2.28588476044916e+001dB,9.00041239628800e+001°)	(-9.06824449716536e+001dB,9.00041239628800e+001°)	(-7.77974564147051e+001dB,-8.99958819565392e+001°)	(-1.45621053781867e+002dB,-8.99958819565392e+001°)
3.92644935399587e+002	(-2.30263678565137e+001dB,9.00040452156203e+001°)	(-9.08699652236757e+001dB,9.00040452156203e+001°)	(-7.79647040571744e+001dB,-8.99959607175779e+001°)	(-1.45808301424336e+002dB,-8.99959607175779e+001°)
3.93550075455765e+002	(-2.31907646998054e+001dB,9.00039693992919e+001°)	(-9.10543620669675e+001dB,9.00039693992919e+001°)	(-7.81288270151147e+001dB,-8.99960365477181e+001°)	(-1.45992424382277e+002dB,-8.99960365477181e+001°)
3.94457302075266e+002	(-2.33521541627837e+001dB,9.00038963528843e+001°)	(-9.12357515299458e+001dB,9.00038963528843e+001°)	(-7.82899413108903e+001dB,-8.99961096079702e+001°)	(-1.46173538678052e+002dB,-8.99961096079702e+001°)
3.95366620068115e+002	(-2.35106459567728e+001dB,9.00038259269688e+001°)	(-9.14142433239348e+001dB,9.00038259269688e+001°)	(-7.84481566497434e+001dB,-8.99961800477631e+001°)	(-1.46351754016905e+002dB,-8.99961800477631e+001°)
3.96278034255427e+002	(-2.36663439264086e+001dB,9.00037579826753e+001°)	(-9.15899412935706e+001dB,9.00037579826753e+001°)	(-7.86035768701985e+001dB,-8.99962480059669e+001°)	(-1.46527174237361e+002dB,-8.99962480059669e+001°)
3.97191549469428e+002	(-2.38193464606013e+001dB,9.00036923907760e+001°)	(-9.17629438277633e+001dB,9.00036923907760e+001°)	(-7.87563003550243e+001dB,-8.99963136118096e+001°)	(-1.46699897722186e+002dB,-8.99963136118096e+001°)
3.98107170553484e+002	(-2.39697468681323e+001dB,9.00036290308627e+001°)	(-9.19333442352943e+001dB,9.00036290308627e+001°)	(-7.89064204068310e+001dB,-8.99963769856994e+001°)	(-1.46870017773993e+002dB,-8.99963769856994e+001°)
3.99024902362129e+002	(-2.41176337214741e+001dB,9.00035677906073e+001°)	(-9.21012310886361e+001dB,9.00035677906073e+001°)	(-7.90540255918896e+001dB,-8.99964382399644e+001°)	(-1.47037622959052e+002dB,-8.99964382399644e+001°)
3.99944749761084e+002	(-2.42630911720074e+001dB,9.00035085650948e+001°)	(-9.22666885391694e+001dB,9.00035085650948e+001°)	(-7.91992000553492e+001dB,-8.99964974795199e+001°)	(-1.47202797422511e+002dB,-8.99964974795199e+001°)
4.00866717627290e+002	(-2.44061992394419e+001dB,9.00034512562221e+001°)	(-9.24297966066039e+001dB,9.00034512562221e+001°)	(-7.93420238106575e+001dB,-8.99965548024689e+001°)	(-1.47365621177820e+002dB,-8.99965548024689e+001°)
4.01790810848927e+002	(-2.45470340779364e+001dB,9.00033957721536e+001°)	(-9.25906314450984e+001dB,9.00033957721536e+001°)	(-7.94825730056806e+001dB,-8.99966103006472e+001°)	(-1.47526170372843e+002dB,-8.99966103006472e+001°)
4.02717034325446e+002	(-2.46856682211303e+001dB,9.00033420268288e+001°)	(-9.27492655882924e+001dB,9.00033420268288e+001°)	(-7.96209201677350e+001dB,-8.99966640601151e+001°)	(-1.47684517534897e+002dB,-8.99966640601151e+001°)
4.03645392967592e+002	(-2.48221708080629e+001dB,9.00032899395156e+001°)	(-9.29057681752249e+001dB,9.00032899395156e+001°)	(-7.97571344295052e+001dB,-8.99967161616053e+001°)	(-1.47840731796667e+002dB,-8.99967161616053e+001°)
4.04575891697429e+002	(-2.49566077917414e+001dB,9.00032394344035e+001°)	(-9.30602051589034e+001dB,9.00032394344035e+001°)	(-7.98912817376138e+001dB,-8.99967666809279e+001°)	(-1.47994879104776e+002dB,-8.99967666809279e+001°)
4.05508535448371e+002	(-2.50890421319323e+001dB,9.00031904402349e+001°)	(-9.32126394990943e+001dB,9.00031904402349e+001°)	(-8.00234250454108e+001dB,-8.99968156893409e+001°)	(-1.48147022412573e+002dB,-8.99968156893409e+001°)
4.06443329165199e+002	(-2.52195339735872e+001dB,9.00031428899679e+001°)	(-9.33631313407492e+001dB,9.00031428899679e+001°)	(-8.01536244914000e+001dB,-8.99968632538861e+001°)	(-1.48297221858562e+002dB,-8.99968632538861e+001°)
4.07380277804099e+002	(-2.53481408121688e+001dB,9.00030967204695e+001°)	(-9.35117381793308e+001dB,9.00030967204695e+001°)	(-8.02819375645649e+001dB,-8.99969094376966e+001°)	(-1.48445534931727e+002dB,-8.99969094376966e+001°)
4.08319386332679e+002	(-2.54749176470136e+001dB,9.00030518722345e+001°)	(-9.36585150141756e+001dB,9.00030518722345e+001°)	(-8.04084192577313e+001dB,-8.99969543002779e+001°)	(-1.48592016624893e+002dB,-8.99969543002779e+001°)
4.09260659729997e+002	(-2.55999171237568e+001dB,9.00030082891285e+001°)	(-9.38035144909188e+001dB,9.00030082891285e+001°)	(-8.05331222099916e+001dB,-8.99969978977642e+001°)	(-1.48736719577154e+002dB,-8.99969978977642e+001°)
4.10204102986593e+002	(-2.57231896667422e+001dB,9.00029659181531e+001°)	(-9.39467870339042e+001dB,9.00029659181531e+001°)	(-8.06560968391148e+001dB,-8.99970402831541e+001°)	(-1.48879694206277e+002dB,-8.99970402831541e+001°)
4.11149721104509e+002	(-2.58447836022474e+001dB,9.00029247092293e+001°)	(-9.40883809694094e+001dB,9.00029247092293e+001°)	(-8.07773914647719e+001dB,-8.99970815065268e+001°)	(-1.49020988831934e+002dB,-8.99970815065268e+001°)
4.12097519097317e+002	(-2.59647452732846e+001dB,9.00028846149997e+001°)	(-9.42283426404466e+001dB,9.00028846149997e+001°)	(-8.08970524233358e+001dB,-8.99971216152396e+001°)	(-1.49160649790498e+002dB,-8.99971216152396e+001°)
4.13047501990148e+002	(-2.60831191466514e+001dB,9.00028455906456e+001°)	(-9.43667165138134e+001dB,9.00028455906456e+001°)	(-8.10151241749326e+001dB,-8.99971606541113e+001°)	(-1.49298721542095e+002dB,-8.99971606541113e+001°)
4.13999674819717e+002	(-2.61999479128575e+001dB,9.00028075937199e+001°)	(-9.45035452800195e+001dB,9.00028075937199e+001°)	(-8.11316494033675e+001dB,-8.99971986655893e+001°)	(-1.49435246770529e+002dB,-8.99971986655893e+001°)
4.14954042634349e+002	(-2.63152725794843e+001dB,9.00027705839912e+001°)	(-9.46388699466463e+001dB,9.00027705839912e+001°)	(-8.12466691094849e+001dB,-8.99972356899048e+001°)	(-1.49570266476647e+002dB,-8.99972356899048e+001°)
4.15910610494008e+002	(-2.64291325584913e+001dB,9.00027345233023e+001°)	(-9.47727299256533e+001dB,9.00027345233023e+001°)	(-8.13602226984741e+001dB,-8.99972717652154e+001°)	(-1.49703820065636e+002dB,-8.99972717652154e+001°)
4.16869383470321e+002	(-2.65415657479329e+001dB,9.00026993754372e+001°)	(-9.49051631150950e+001dB,9.00026993754372e+001°)	(-8.14723480615864e+001dB,-8.99973069277369e+001°)	(-1.49835945428748e+002dB,-8.99973069277369e+001°)
4.17830366646608e+002	(-2.66526086085097e+001dB,9.00026651059998e+001°)	(-9.50362059756717e+001dB,9.00026651059998e+001°)	(-8.15830816526855e+001dB,-8.99973412118656e+001°)	(-1.49966679019848e+002dB,-8.99973412118656e+001°)
4.18793565117904e+002	(-2.67622962353418e+001dB,9.00026316823009e+001°)	(-9.51658936025038e+001dB,9.00026316823009e+001°)	(-8.16924585600216e+001dB,-8.99973746502908e+001°)	(-1.50096055927184e+002dB,-8.99973746502908e+001°)
4.19758983990993e+002	(-2.68706624253177e+001dB,9.00025990732535e+001°)	(-9.52942597924797e+001dB,9.00025990732535e+001°)	(-8.18005125735793e+001dB,-8.99974072740997e+001°)	(-1.50224109940741e+002dB,-8.99974072740997e+001°)
4.20726628384430e+002	(-2.69777397403404e+001dB,9.00025672492757e+001°)	(-9.54213371075024e+001dB,9.00025672492757e+001°)	(-8.19072762483239e+001dB,-8.99974391128740e+001°)	(-1.50350873615486e+002dB,-8.99974391128740e+001°)
4.21696503428568e+002	(-2.70835595667698e+001dB,9.00025361822013e+001°)	(-9.55471569339318e+001dB,9.00025361822013e+001°)	(-8.20127809636437e+001dB,-8.99974701947802e+001°)	(-1.50476378330806e+002dB,-8.99974701947802e+001°)
4.22668614265589e+002	(-2.71881521713296e+001dB,9.00025058451954e+001°)	(-9.56717495384916e+001dB,9.00025058451954e+001°)	(-8.21170569792565e+001dB,-8.99975005466533e+001°)	(-1.50600654346418e+002dB,-8.99975005466533e+001°)
4.23642966049527e+002	(-2.72915467537314e+001dB,9.00024762126770e+001°)	(-9.57951441208934e+001dB,9.00024762126770e+001°)	(-8.22201334878335e+001dB,-8.99975301940743e+001°)	(-1.50723730854995e+002dB,-8.99975301940743e+001°)
4.24619563946298e+002	(-2.73937714962409e+001dB,9.00024472602467e+001°)	(-9.59173688634029e+001dB,9.00024472602467e+001°)	(-8.23220386645656e+001dB,-8.99975591614428e+001°)	(-1.50845636031728e+002dB,-8.99975591614428e+001°)
4.25598413133729e+002	(-2.74948536104007e+001dB,9.00024189646191e+001°)	(-9.60384509775627e+001dB,9.00024189646191e+001°)	(-8.24227997138858e+001dB,-8.99975874720442e+001°)	(-1.50966397081048e+002dB,-8.99975874720442e+001°)
4.26579518801578e+002	(-2.75948193810998e+001dB,9.00023913035599e+001°)	(-9.61584167482618e+001dB,9.00023913035599e+001°)	(-8.25224429135388e+001dB,-8.99976151481129e+001°)	(-1.51086040280701e+002dB,-8.99976151481129e+001°)
4.27562886151572e+002	(-2.76936942081718e+001dB,9.00023642558274e+001°)	(-9.62772915753338e+001dB,9.00023642558274e+001°)	(-8.26209936561784e+001dB,-8.99976422108907e+001°)	(-1.51204591023340e+002dB,-8.99976422108907e+001°)
4.28548520397425e+002	(-2.77915026456836e+001dB,9.00023378011176e+001°)	(-9.63951000128456e+001dB,9.00023378011176e+001°)	(-8.27184764886566e+001dB,-8.99976686806816e+001°)	(-1.51322073855819e+002dB,-8.99976686806816e+001°)
4.29536426764872e+002	(-2.78882684390681e+001dB,9.00023119200132e+001°)	(-9.65118658062301e+001dB,9.00023119200132e+001°)	(-8.28149151491559e+001dB,-8.99976945769031e+001°)	(-1.51438512516318e+002dB,-8.99976945769031e+001°)
4.30526610491696e+002	(-2.79840145602411e+001dB,9.00022865939355e+001°)	(-9.66276119274031e+001dB,9.00022865939355e+001°)	(-8.29103326023062e+001dB,-8.99977199181341e+001°)	(-1.51553929969468e+002dB,-8.99977199181341e+001°)
4.31519076827750e+002	(-2.80787632408329e+001dB,9.00022618050998e+001°)	(-9.67423606079949e+001dB,9.00022618050998e+001°)	(-8.30047510724160e+001dB,-8.99977447221592e+001°)	(-1.51668348439578e+002dB,-8.99977447221592e+001°)
4.32513831034994e+002	(-2.81725360036532e+001dB,9.00022375364732e+001°)	(-9.68561333708152e+001dB,9.00022375364732e+001°)	(-8.30981920749370e+001dB,-8.99977690060114e+001°)	(-1.51781789442099e+002dB,-8.99977690060114e+001°)
4.33510878387514e+002	(-2.82653536925026e+001dB,9.00022137717356e+001°)	(-9.69689510596646e+001dB,9.00022137717356e+001°)	(-8.31906764462757e+001dB,-8.99977927860110e+001°)	(-1.51894273813438e+002dB,-8.99977927860110e+001°)
4.34510224171556e+002	(-2.83572365004325e+001dB,9.00021904952426e+001°)	(-9.70808338675945e+001dB,9.00021904952426e+001°)	(-8.32822243720531e+001dB,-8.99978160778025e+001°)	(-1.52005821739215e+002dB,-8.99978160778025e+001°)
4.35511873685553e+002	(-2.84482039965500e+001dB,9.00021676919908e+001°)	(-9.71918013637120e+001dB,9.00021676919908e+001°)	(-8.33728554139091e+001dB,-8.99978388963893e+001°)	(-1.52116452781071e+002dB,-8.99978388963893e+001°)
4.36515832240151e+002	(-2.85382751514571e+001dB,9.00021453475856e+001°)	(-9.73018725186191e+001dB,9.00021453475856e+001°)	(-8.34625885349419e+001dB,-8.99978612561661e+001°)	(-1.52226185902104e+002dB,-8.99978612561661e+001°)
4.37522105158237e+002	(-2.86274683614060e+001dB,9.00021234482104e+001°)	(-9.74110657285680e+001dB,9.00021234482104e+001°)	(-8.35514421238630e+001dB,-8.99978831709497e+001°)	(-1.52335039491025e+002dB,-8.99978831709497e+001°)
4.38530697774970e+002	(-2.87158014712480e+001dB,9.00021019805979e+001°)	(-9.75193988384100e+001dB,9.00021019805979e+001°)	(-8.36394340179455e+001dB,-8.99979046540073e+001°)	(-1.52443031385108e+002dB,-8.99979046540073e+001°)
4.39541615437809e+002	(-2.88032917962475e+001dB,9.00020809320032e+001°)	(-9.76268891634095e+001dB,9.00020809320032e+001°)	(-8.37265815248385e+001dB,-8.99979257180841e+001°)	(-1.52550178892001e+002dB,-8.99979257180841e+001°)
4.40554863506538e+002	(-2.88899561428275e+001dB,9.00020602901782e+001°)	(-9.77335535099895e+001dB,9.00020602901782e+001°)	(-8.38129014433122e+001dB,-8.99979463754281e+001°)	(-1.52656498810474e+002dB,-8.99979463754281e+001°)
4.41570447353297e+002	(-2.89758108283098e+001dB,9.00020400433478e+001°)	(-9.78394081954718e+001dB,9.00020400433478e+001°)	(-8.38984100829977e+001dB,-8.99979666378148e+001°)	(-1.52762007450160e+002dB,-8.99979666378148e+001°)
4.42588372362611e+002	(-2.90608716997065e+001dB,9.00020201801869e+001°)	(-9.79444690668685e+001dB,9.00020201801869e+001°)	(-8.39831232831783e+001dB,-8.99979865165690e+001°)	(-1.52866720650340e+002dB,-8.99979865165690e+001°)
4.43608643931417e+002	(-2.91451541516174e+001dB,9.00020006897997e+001°)	(-9.80487515187794e+001dB,9.00020006897997e+001°)	(-8.40670564306872e+001dB,-8.99980060225869e+001°)	(-1.52970653797849e+002dB,-8.99980060225869e+001°)
4.44631267469093e+002	(-2.92286731432846e+001dB,9.00019815616990e+001°)	(-9.81522705104466e+001dB,9.00019815616990e+001°)	(-8.41502244769614e+001dB,-8.99980251663556e+001°)	(-1.53073821844123e+002dB,-8.99980251663556e+001°)
4.45656248397488e+002	(-2.93114432148504e+001dB,9.00019627857876e+001°)	(-9.82550405820124e+001dB,9.00019627857876e+001°)	(-8.42326419542996e+001dB,-8.99980439579725e+001°)	(-1.53176239321462e+002dB,-8.99980439579725e+001°)
4.46683592150947e+002	(-2.93934785028640e+001dB,9.00019443523400e+001°)	(-9.83570758700260e+001dB,9.00019443523400e+001°)	(-8.43143229913684e+001dB,-8.99980624071632e+001°)	(-1.53277920358530e+002dB,-8.99980624071632e+001°)
4.47713304176347e+002	(-2.94747927550765e+001dB,9.00019262519860e+001°)	(-9.84583901222385e+001dB,9.00019262519860e+001°)	(-8.43952813279976e+001dB,-8.99980805232980e+001°)	(-1.53378878695160e+002dB,-8.99980805232980e+001°)
4.48745389933116e+002	(-2.95553993445647e+001dB,9.00019084756938e+001°)	(-9.85589967117267e+001dB,9.00019084756938e+001°)	(-8.44755303293037e+001dB,-8.99980983154087e+001°)	(-1.53479127696466e+002dB,-8.99980983154087e+001°)
4.49779854893272e+002	(-2.96353112832194e+001dB,9.00018910147557e+001°)	(-9.86589086503814e+001dB,9.00018910147557e+001°)	(-8.45550829991774e+001dB,-8.99981157922032e+001°)	(-1.53578680366339e+002dB,-8.99981157922032e+001°)
4.50816704541444e+002	(-2.97145412346319e+001dB,9.00018738607732e+001°)	(-9.87581386017939e+001dB,9.00018738607732e+001°)	(-8.46339519931706e+001dB,-8.99981329620800e+001°)	(-1.53677549360333e+002dB,-8.99981329620800e+001°)
4.51855944374906e+002	(-2.97931015264107e+001dB,9.00018570056436e+001°)	(-9.88566988935727e+001dB,9.00018570056436e+001°)	(-8.47121496308127e+001dB,-8.99981498331422e+001°)	(-1.53775746997975e+002dB,-8.99981498331422e+001°)
4.52897579903605e+002	(-2.98710041619585e+001dB,9.00018404415467e+001°)	(-9.89546015291205e+001dB,9.00018404415467e+001°)	(-8.47896879073870e+001dB,-8.99981664132096e+001°)	(-1.53873285274549e+002dB,-8.99981664132096e+001°)
4.53941616650187e+002	(-2.99482608317383e+001dB,9.00018241609334e+001°)	(-9.90518581989002e+001dB,9.00018241609334e+001°)	(-8.48665785051971e+001dB,-8.99981827098318e+001°)	(-1.53970175872359e+002dB,-8.99981827098318e+001°)
4.54988060150032e+002	(-3.00248829240529e+001dB,9.00018081565131e+001°)	(-9.91484802912149e+001dB,9.00018081565131e+001°)	(-8.49428328043461e+001dB,-8.99981987302993e+001°)	(-1.54066430171508e+002dB,-8.99981987302993e+001°)
4.56036915951280e+002	(-3.01008815353659e+001dB,9.00017924212435e+001°)	(-9.92444789025279e+001dB,9.00017924212435e+001°)	(-8.50184618930572e+001dB,-8.99982144816546e+001°)	(-1.54162059260219e+002dB,-8.99982144816546e+001°)
4.57088189614859e+002	(-3.01762674801845e+001dB,9.00017769483196e+001°)	(-9.93398648473465e+001dB,9.00017769483196e+001°)	(-8.50934765775562e+001dB,-8.99982299707026e+001°)	(-1.54257073944718e+002dB,-8.99982299707026e+001°)
4.58141886714517e+002	(-3.02510513005277e+001dB,9.00017617311643e+001°)	(-9.94346486676897e+001dB,9.00017617311643e+001°)	(-8.51678873915399e+001dB,-8.99982452040208e+001°)	(-1.54351484758702e+002dB,-8.99982452040208e+001°)
4.59198012836852e+002	(-3.03252432750010e+001dB,9.00017467634183e+001°)	(-9.95288406421630e+001dB,9.00017467634183e+001°)	(-8.52417046052500e+001dB,-8.99982601879685e+001°)	(-1.54445301972412e+002dB,-8.99982601879685e+001°)
